timestamp,sensor_id,sensor_type,value,location_lat,location_lon
2026-08-24 22:52:29.140800,S001,temperature,37.67561429302121,-33.111266617638606,20.290240912495598
2026-11-09 13:52:29.140800,S005,humidity,60.25245630542655,-33.09456310258627,31.186627338920808
2025-10-20 17:52:29.140800,S002,soil_moisture,0.6860523448706605,-32.29859421502441,24.131094564779964
2026-07-20 07:52:29.140800,S002,ph,6.786885628315187,-26.676158757133415,30.67517290558952
2026-08-23 05:52:29.140800,S001,ec,1.2240359431601673,-25.70188676185795,18.201133284046833
2026-07-21 00:52:29.140800,S001,soil_moisture,0.265283521070246,-28.603431481715887,26.53055563733493
2026-05-26 07:52:29.140800,S001,ec,1.6992572586690937,-33.27202325159126,25.269911121826745
2026-05-09 11:52:29.140800,S002,temperature,20.700955639808505,-31.226984001376522,20.445231044238156
2026-03-25 02:52:29.140800,S005,humidity,40.4467933778649,-32.09877270726936,18.709206775282265
2026-04-26 17:52:29.140800,S002,humidity,57.22650187237534,-27.207687393572122,31.486079046005273
2026-04-03 23:52:29.140800,S002,ec,1.3639582760715567,-27.921388305463356,25.97711462442215
2026-03-25 11:52:29.140800,S003,ph,6.312075265004993,-32.533148003993475,22.358745612845638
2025-10-31 17:52:29.140800,S004,ph,6.656483998175935,-25.266262875504214,18.109515637116772
2026-04-23 11:52:29.140800,S001,humidity,38.43179727240948,-29.86299211390063,30.580539628455227
2026-06-28 14:52:29.140800,S005,ec,1.5264068991403343,-26.620516454056325,25.54405796356876
2026-04-19 17:52:29.140800,S005,temperature,16.253209637131324,-30.72332333902878,29.76481539327106
2026-05-19 14:52:29.140800,S002,ec,2.360627225276071,-30.19225687402871,31.38847095273262
2026-09-22 15:52:29.140800,S005,ph,7.037744954745954,-28.949492346344734,28.91110246282661
2025-12-18 05:52:29.140800,S004,ph,7.014742086162371,-28.764188464329138,27.56881100262028
2026-07-13 16:52:29.140800,S001,ph,-13.729873830857859,-32.188008284408234,29.400387498180123
2026-03-13 03:52:29.140800,S005,ph,6.187333671135009,-29.82909301932156,18.596559431427387
2026-10-07 13:52:29.140800,S003,temperature,23.04610512038601,-25.41614959132243,27.423621424209387
2026-01-23 19:52:29.140800,S001,soil_moisture,0.6182845763044629,-27.841689269874937,29.071263018939003
2026-10-13 12:52:29.140800,S004,humidity,90.59364997888191,-29.51299709583948,30.760966854654477
2026-09-21 03:52:29.140800,S004,humidity,65.83848789850471,-24.38918144138386,28.804623089072244
2026-10-16 00:52:29.140800,S005,ph,6.899159614480143,-28.62620555998454,25.529102747101923
2026-10-31 22:52:29.140800,S003,temperature,24.45178520616731,-29.024359759305256,25.81680811485829
2026-10-25 18:52:29.140800,S005,ph,6.686782815211203,-31.56142736355181,28.720881318476163
2026-05-24 07:52:29.140800,S003,humidity,46.512436759960416,-27.139390622608154,22.84228665475462
2025-12-09 05:52:29.140800,S005,humidity,52.02395184748867,-26.69889148502762,24.35879854223362
2026-09-10 15:52:29.140800,S001,ph,6.623262528120806,-31.883874330986266,30.685213027149665
2026-08-15 23:52:29.140800,S005,ph,6.296789077968526,-25.761557134012456,26.22197020280184
2026-01-11 04:52:29.140800,S005,ec,1.1824799812797087,-28.224097777052602,26.21742562650838
2025-10-17 11:52:29.140800,S001,humidity,63.56585275313738,-29.337972811297636,29.949027562339175
2026-07-14 19:52:29.140800,S004,ec,1.476609994131987,-27.261318399615078,23.08150515836236
2026-09-03 11:52:29.140800,S005,ph,6.989692621334893,-31.49155887826457,31.743611857337452
2026-05-20 12:52:29.140800,S002,temperature,13.936355589802004,-27.931648275549975,29.217319398069968
2026-11-16 07:52:29.140800,S003,ec,1.194925339890587,-25.7566893735799,19.949543545422316
2026-09-01 17:52:29.140800,S001,ph,6.1962303936271645,-25.954535752393554,23.43565168199686
2026-05-17 09:52:29.140800,S005,humidity,76.51131441952379,-33.55882112167327,23.125940790253882
2026-03-01 19:52:29.140800,S001,temperature,20.341483470307214,-30.944765571512793,20.69154082890508
2026-02-13 13:52:29.140800,S005,ec,1.0856909614382588,-33.95927197594839,24.556640859918573
2025-11-01 19:52:29.140800,S005,ph,6.756428063991745,-25.324291268293933,21.785391147344306
2026-10-30 21:52:29.140800,S002,ph,6.704472462023741,-24.84385145607086,30.900942339140343
2026-06-09 00:52:29.140800,S005,humidity,71.93991586813445,-33.55590082393222,24.07896080098828
2026-10-29 18:52:29.140800,S003,temperature,30.242033961875975,-31.928923664607886,29.39162139424414
2026-04-16 06:52:29.140800,S001,ph,6.027987717074482,-25.10815322754481,30.0505428568464
2026-11-09 09:52:29.140800,S001,ph,7.0307259238199205,-26.367141373549163,21.14324628775695
2026-01-16 13:52:29.140800,S004,temperature,35.76739094965207,-33.15041066297972,18.60006380658729
2026-11-03 23:52:29.140800,S003,humidity,51.6937631627882,-27.45992571981179,27.323427423050195
2026-04-23 08:52:29.140800,S002,ec,2.927040250864971,-27.271872754474835,28.820504500959544
2026-03-24 19:52:29.140800,S004,humidity,48.976906602166224,-31.42273891972834,22.18538358788701
2025-12-03 04:52:29.140800,S003,temperature,12.264860150508737,-27.166245924638076,29.36971574249266
2026-09-09 16:52:29.140800,S005,ph,6.772821392461608,-33.92641193534068,19.41009938910818
2026-05-18 11:52:29.140800,S003,humidity,71.65128403776781,-24.985112170259285,28.782949866603637
2025-10-20 11:52:29.140800,S003,humidity,89.12158431872024,-29.082199471223607,29.2834680847606
2025-12-05 03:52:29.140800,S004,ph,6.362214889802569,-33.85178919693478,22.674772269603242
2026-01-31 20:52:29.140800,S004,temperature,37.16668695589244,-27.044152140712622,18.108471240904223
2026-10-13 05:52:29.140800,S003,ph,6.8786098303712535,-30.640232159417295,21.995577872561068
2026-05-11 04:52:29.140800,S005,soil_moisture,0.5446417198223235,-27.447872112082003,28.054766690036594
2026-02-07 18:52:29.140800,S003,ec,1.810920142166925,-25.454054088298236,26.838583751041554
2026-09-14 22:52:29.140800,S003,temperature,12.633743692186822,-28.402144850822502,25.90704544056178
2026-10-03 18:52:29.140800,S001,soil_moisture,0.39090194001585393,-33.25264153308475,26.626487685791595
2025-12-20 14:52:29.140800,S002,ph,6.9822707699038755,-28.476432894177478,26.058192183709927
2025-11-10 07:52:29.140800,S003,humidity,93.79545178887565,-24.193375128111704,20.59099820707436
2026-05-18 18:52:29.140800,S001,ec,2.12991940561039,-29.60740120742605,26.229411209882514
2026-07-28 05:52:29.140800,S003,humidity,69.00690935623568,-33.09246208531924,25.77198050185909
2026-03-09 09:52:29.140800,S004,humidity,32.84186368476088,-27.813489626674492,28.726495565216705
2026-01-18 00:52:29.140800,S004,ph,6.751568427494555,-24.251496796804638,21.770968477294584
2026-05-02 19:52:29.140800,S005,ph,6.856126511131457,-28.27974340061473,30.620254975178256
2026-11-11 06:52:29.140800,S003,temperature,14.807221403039389,-29.3832550538275,23.955035540900358
2026-10-22 13:52:29.140800,S001,ec,1.8040657001189935,-28.150574342777276,30.293635800169596
2026-05-09 21:52:29.140800,S004,temperature,25.02574947846755,-27.04768108759174,29.002052616503335
2025-10-09 02:52:29.140800,S005,humidity,62.23933649654208,-25.606387829975,30.81588352002914
2026-04-15 09:52:29.140800,S001,soil_moisture,0.4849980921733434,-28.226420195616747,22.384963187624315
2026-02-24 23:52:29.140800,S002,humidity,51.03659252009283,-28.558602464904013,19.838097457408715
2026-02-04 14:52:29.140800,S001,humidity,30.830041934429325,-26.435070461733872,18.965451781569065
2026-03-28 15:52:29.140800,S001,ph,5.98745226979906,-28.966132777426715,26.40915003933636
2026-05-05 22:52:29.140800,S002,ec,0.9697345510433272,-31.84560222945494,21.45943854508348
2026-03-09 21:52:29.140800,S001,ec,1.5304948287232838,-28.91806925134517,29.18955615040813
2026-02-18 10:52:29.140800,S003,ec,1.4836432976519442,-27.872472224883964,21.892346351482203
2026-07-24 21:52:29.140800,S004,temperature,27.88739622921598,-26.523994951410266,26.601629274397204
2025-11-15 17:52:29.140800,S005,humidity,50.89124224147688,-30.53678685213684,30.482235352936165
2026-05-12 23:52:29.140800,S005,temperature,24.690132151112564,-28.74277204937291,22.457093312239383
2025-12-08 20:52:29.140800,S005,humidity,57.761385764416204,-30.559687021929772,25.080614457037875
2026-05-04 07:52:29.140800,S003,ph,6.320894001454404,-27.88936145273444,31.52982448224717
2026-04-29 06:52:29.140800,S005,ph,6.2507949887937535,-24.04141002228043,19.734647157861986
2026-02-16 04:52:29.140800,S005,soil_moisture,0.5163954499655075,-30.341815264368545,19.19219186783161
2026-09-19 16:52:29.140800,S005,ec,2.1106764818801675,-26.347359946202623,19.274798540194666
2026-05-29 19:52:29.140800,S003,ec,1.2845136135152868,-30.84132553026254,29.34795388009616
2026-11-15 15:52:29.140800,S002,soil_moisture,0.4846643575845858,-27.654904512253914,18.649643680065775
2026-05-12 17:52:29.140800,S004,temperature,12.469964764318135,-32.6033311671027,21.781960982312857
2026-07-29 13:52:29.140800,S004,soil_moisture,0.574047359017178,-30.01512821355248,29.239125051255556
2026-07-15 10:52:29.140800,S002,ec,1.5149635989189134,-32.4410481383525,18.21039807307778
2025-11-20 03:52:29.140800,S001,ec,0.9642100514268558,-25.481452588298232,24.376526018670404
2026-06-12 13:52:29.140800,S004,ph,6.373108333786057,-29.898627920247158,27.93847951604509
2026-11-23 07:52:29.140800,S004,ph,6.341425677620435,-27.72698159669212,19.87837095525049
2026-08-29 20:52:29.140800,S005,temperature,33.75853511904659,-26.862039078647754,20.894515830713495
2025-12-13 01:52:29.140800,S001,temperature,32.92429776066923,-30.810223446843057,24.280258938192006
2026-10-16 08:52:29.140800,S005,ph,6.697377859996727,-32.35093107021535,24.508111651484217
2026-08-19 18:52:29.140800,S001,ph,6.906030980785097,-29.159731536442237,25.94927884230406
2026-01-19 20:52:29.140800,S005,ph,6.463703798368879,-24.99500992304138,21.407259920699996
2026-07-28 17:52:29.140800,S005,ec,2.1091813715967804,-27.155344677881303,26.750097420379873
2026-11-09 08:52:29.140800,S005,temperature,28.668557888214348,-29.55393756487683,29.624062957430404
2026-07-15 19:52:29.140800,S001,soil_moisture,0.5132661462108333,-30.916147659104638,23.040872697413814
2025-10-04 01:52:29.140800,S004,humidity,41.87345215878067,-24.30718173203342,23.899473776527387
2026-01-02 16:52:29.140800,S002,ph,7.0500630763452765,-27.54704452328727,31.786135444730707
2026-10-05 03:52:29.140800,S002,soil_moisture,0.4627224756503649,-25.576335870465805,25.3108135236371
2026-01-05 14:52:29.140800,S001,soil_moisture,0.6500762599542687,-28.757690249348688,23.997455282545438
2026-10-30 10:52:29.140800,S003,soil_moisture,0.4126328167667625,-33.78377345210397,22.734235883633957
2026-05-17 04:52:29.140800,S005,ph,6.920817893192103,-27.69397196709563,23.34019531005898
2026-10-13 20:52:29.140800,S001,ec,1.8093534271872216,-29.68102405101962,22.137561318354525
2026-02-21 19:52:29.140800,S001,ec,2.311286382196702,-25.872073342111577,28.186079774520692
2025-10-22 19:52:29.140800,S001,soil_moisture,0.3752801619247738,-27.98234185751054,25.537013145271366
2025-11-02 17:52:29.140800,S001,soil_moisture,0.5338108633925437,-31.83069216642441,19.756257956243076
2026-02-08 06:52:29.140800,S001,temperature,5.343882154836717,-24.26678803694628,19.373353767674267
2026-10-06 22:52:29.140800,S002,soil_moisture,0.699649985087445,-27.363307190867353,20.86711587604997
2026-05-19 10:52:29.140800,S001,ec,0.8914784570071054,-24.89765754800242,19.677065926291963
2026-03-11 23:52:29.140800,S001,soil_moisture,0.6309565411080138,-33.37531157461338,22.28064739311884
2026-04-11 08:52:29.140800,S004,humidity,96.10309392482756,-26.25606491979279,21.629761615333166
2026-11-22 19:52:29.140800,S003,ec,1.3484986300787953,-29.112683067763705,27.126362653671794
2026-04-30 03:52:29.140800,S005,ec,1.3899296252796602,-25.28540837092335,30.38776073086733
2026-10-22 05:52:29.140800,S001,ph,6.883717241065058,-25.915714685134574,18.262491933898012
2025-12-06 08:52:29.140800,S005,soil_moisture,0.3974169020322382,-29.53518066168367,24.535521315033904
2026-01-06 09:52:29.140800,S002,ec,1.5733992392051979,-28.686625540437944,31.519435498755424
2026-01-16 15:52:29.140800,S002,ph,5.27367146175686,-25.3135589413491,18.513067501471937
2026-10-09 00:52:29.140800,S002,humidity,71.98944128634494,-28.1262904750588,21.86238793532656
2026-05-07 14:52:29.140800,S004,ec,1.1067375413458587,-28.385710120191238,25.730606582314742
2025-10-29 11:52:29.140800,S003,soil_moisture,0.4836200492363688,-27.496591030765227,24.74246250886502
2026-05-27 16:52:29.140800,S001,humidity,43.45686035923401,-27.740447533815175,21.602225936166796
2026-06-09 07:52:29.140800,S002,ph,6.380170707476299,-28.482584997678796,27.349128108727776
2026-10-20 00:52:29.140800,S002,ec,-10.082253725789506,-33.51120177452156,18.723713161434418
2025-12-19 15:52:29.140800,S005,temperature,32.43928525910359,-27.195962181712204,20.26878821141564
2026-10-04 05:52:29.140800,S001,temperature,28.466498723836903,-25.663771276771268,24.651348697234177
2025-10-21 04:52:29.140800,S002,humidity,86.15417732860182,-27.970020942912647,24.12746804719094
2026-01-08 15:52:29.140800,S001,ph,6.340093301872752,-25.312069222496348,22.689773350137592
2025-12-31 21:52:29.140800,S004,humidity,52.23499624024927,-26.282224278606108,24.452840709780233
2026-07-13 21:52:29.140800,S002,temperature,21.435123312527526,-29.28357186948768,23.113290286567292
2026-10-25 12:52:29.140800,S001,temperature,26.567111275610813,-24.0404023380813,30.307431570498533
2025-11-12 09:52:29.140800,S002,ph,6.707140861904935,-27.83404066300455,25.256285506436512
2026-01-20 20:52:29.140800,S003,ec,2.106863096160585,-25.62118896458169,29.00217804570999
2026-03-06 16:52:29.140800,S001,temperature,26.391623131411343,-29.613324284491895,18.6456630668681
2026-10-20 03:52:29.140800,S005,humidity,88.8353546280058,-29.72342479670052,19.90366683000963
2025-11-19 05:52:29.140800,S005,ph,6.478634242433461,-28.583986414357625,21.08000627961482
2026-06-13 09:52:29.140800,S003,soil_moisture,0.7417284532809194,-24.501296597163027,24.701033404925354
2026-08-20 17:52:29.140800,S004,temperature,30.824069277742474,-27.84863521768581,25.481559296139658
2025-10-11 22:52:29.140800,S002,temperature,32.975897390753374,-28.547943584867337,23.012174223713714
2025-11-15 05:52:29.140800,S003,soil_moisture,0.6697754843814856,-31.936406510996207,29.03801020315889
2025-11-16 10:52:29.140800,S003,soil_moisture,0.4315069926390641,-32.01940356738218,18.079204444045192
2026-08-24 17:52:29.140800,S001,soil_moisture,0.4247466987543469,-29.484087313185807,28.893707758290983
2026-10-17 21:52:29.140800,S003,soil_moisture,0.46068598380915876,-26.0057244793844,27.344886199935438
2026-01-09 01:52:29.140800,S001,humidity,52.32209030689157,-27.22991492144453,28.580319486438377
2026-11-08 05:52:29.140800,S003,temperature,25.24942403842875,-30.72495425337697,23.081800383682783
2026-04-28 15:52:29.140800,S003,ec,1.844239994613035,-31.382863553295472,21.87594651817605
2026-07-05 21:52:29.140800,S005,soil_moisture,0.42300722038859767,-25.879873535125252,23.447195101084027
2025-11-23 23:52:29.140800,S005,soil_moisture,0.4194771394875608,-29.48518938309507,29.28874700500984
2026-10-11 07:52:29.140800,S005,soil_moisture,0.5229593087042942,-31.78653456320807,19.173616316165443
2026-07-17 17:52:29.140800,S001,temperature,36.657538770938,-27.710515008328205,26.72387114005275
2026-10-23 13:52:29.140800,S004,temperature,26.432243976343123,-33.44700446459547,23.46821412813842
2026-02-04 06:52:29.140800,S005,humidity,69.8067781962859,-30.462537587250054,18.539059275665267
2026-05-18 10:52:29.140800,S003,ph,6.53287458874977,-30.3004287295483,23.39687672560398
2026-02-18 21:52:29.140800,S002,ec,1.4130473699875583,-31.944863354743703,24.533617680221166
2025-10-25 13:52:29.140800,S003,humidity,75.6323862155895,-24.89714516234367,21.685060355693626
2026-06-21 04:52:29.140800,S005,ec,1.4458503786197328,-31.37846876737226,28.394963707951398
2026-02-28 23:52:29.140800,S005,temperature,17.931061539044737,-30.529337522074297,26.047729265060863
2025-12-05 20:52:29.140800,S002,temperature,35.9472915532333,-33.53948404118269,30.513968155600708
2026-04-21 10:52:29.140800,S002,humidity,56.81437312088151,-32.6933549017026,25.95512589985362
2026-11-01 20:52:29.140800,S003,temperature,30.298797660496064,-25.395055660572524,26.304917983576765
2026-08-27 05:52:29.140800,S001,temperature,21.416811789383367,-26.807199182503737,20.598290837085784
2025-10-24 19:52:29.140800,S005,ec,1.2973756022353617,-28.814336591333372,20.260075411925058
2026-08-15 19:52:29.140800,S003,ec,0.40564884891067976,-27.470892559727822,19.4996569566848
2026-03-28 00:52:29.140800,S004,ec,1.2861479245600878,-25.64319327855458,30.733072260465374
2026-02-01 03:52:29.140800,S004,ph,6.484853967720617,-26.67924657850515,19.918782719508073
2025-11-22 12:52:29.140800,S003,soil_moisture,0.5246001888081517,-28.585902094966123,31.840599380215746
2026-11-20 03:52:29.140800,S003,temperature,23.603637508905187,-25.847941568661366,25.408028059594763
2026-05-02 19:52:29.140800,S005,ec,2.426370799082672,-27.91335693615779,18.577090595842108
2026-03-16 10:52:29.140800,S002,soil_moisture,0.7156096373830223,-25.538476616063193,21.87326375482268
2026-04-09 19:52:29.140800,S001,soil_moisture,0.6052059302815846,-33.60028633364111,23.575322998509535
2026-10-28 01:52:29.140800,S002,soil_moisture,0.5600555642543565,-29.15834060434906,22.869932612206725
2026-02-20 01:52:29.140800,S003,humidity,42.06227396593637,-27.512300773527606,19.952795096720948
2026-05-02 15:52:29.140800,S002,humidity,82.54335669011037,-30.925935129166916,19.188265062553054
2025-11-26 22:52:29.140800,S004,temperature,-0.47419143068351843,-24.228873625600734,18.98969603611942
2026-05-06 15:52:29.140800,S005,ph,6.764568178201708,-33.353264718546676,20.65601461363898
2026-02-09 01:52:29.140800,S004,soil_moisture,-6.074556492909179,-30.103091937922393,29.528038451665257
2025-11-25 09:52:29.140800,S005,ec,1.8768384449082576,-30.47480174052963,20.562038056600752
2026-01-19 23:52:29.140800,S004,temperature,27.734837915754646,-26.71708599942985,24.60309668519075
2026-06-08 11:52:29.140800,S001,humidity,67.22937825915638,-33.731290703021685,30.008016550826532
2026-05-22 07:52:29.140800,S001,soil_moisture,0.3030388682492682,-29.24295351323304,26.084780839327728
2026-01-20 03:52:29.140800,S005,soil_moisture,0.2887312214834128,-30.571350765427958,31.784099842791782
2026-08-26 12:52:29.140800,S001,humidity,72.47272511039147,-29.462092159583197,30.47104469745527
2025-12-26 02:52:29.140800,S005,soil_moisture,0.25901881234331287,-30.973107863115874,27.70473370359068
2025-11-08 07:52:29.140800,S004,ec,1.3634880350390148,-31.118400554166286,26.55026387047745
2025-11-23 06:52:29.140800,S005,humidity,42.32936861124749,-31.881845145949907,28.235779124522246
2026-04-21 04:52:29.140800,S002,temperature,21.2235644224581,-29.704016784846175,24.24288365596404
2026-07-07 15:52:29.140800,S003,ph,6.250955763797949,-28.700012726955922,31.631610243198864
2026-05-05 19:52:29.140800,S005,soil_moisture,0.3693640616823417,-31.71094752586623,25.642936413827513
2026-05-08 18:52:29.140800,S001,ph,6.0713080733429345,-27.61888819110306,20.668779962121107
2026-02-02 08:52:29.140800,S005,ph,7.145957459344989,-32.61692623900083,18.298247198287818
2026-05-08 00:52:29.140800,S003,ph,5.67092454046057,-26.756465917475992,22.157785912833432
2026-08-17 06:52:29.140800,S003,ec,1.1822308741286873,-28.53466289399845,18.356557303831963
2026-09-09 23:52:29.140800,S002,humidity,54.99715436157645,-32.92069133222571,20.057458983577874
2026-11-18 18:52:29.140800,S004,humidity,45.47977107067132,-27.320153971539938,25.194185645882143
2025-12-31 18:52:29.140800,S005,temperature,18.085199873840388,-26.34184356325223,24.12043774228412
2026-07-31 14:52:29.140800,S001,soil_moisture,0.9240236201627966,-32.08103060390713,24.232277176196618
2026-10-25 16:52:29.140800,S002,soil_moisture,0.585910345242979,-28.32859693280416,23.197766717506628
2025-12-16 21:52:29.140800,S003,ec,1.6918797034795432,-32.13750159388311,18.607532612710965
2026-02-26 09:52:29.140800,S001,humidity,38.12499223940517,-29.714537307438512,26.95017261630941
2026-05-06 07:52:29.140800,S001,soil_moisture,0.536703030811016,-33.72721731172996,26.656203199297103
2026-09-30 23:52:29.140800,S001,humidity,90.2571347553394,-29.0859432347505,25.856638435094588
2026-06-21 14:52:29.140800,S002,temperature,14.274319511181357,-26.638808989935335,29.270118794353344
2025-11-22 23:52:29.140800,S003,humidity,65.13949918848697,-33.350996051720486,18.974247826061415
2026-05-18 02:52:29.140800,S002,humidity,43.30169588256028,-25.210153258161938,30.497986429868845
2026-06-18 10:52:29.140800,S002,ec,2.0151372693131417,-24.437995577341496,21.397564899555967
2025-12-10 11:52:29.140800,S001,temperature,28.77774380099764,-29.40486367116852,18.36944159808785
2025-11-16 13:52:29.140800,S003,humidity,55.426472096978785,-24.848518841009145,31.394582731099685
2026-07-13 21:52:29.140800,S002,temperature,18.61263380017018,-25.79713959478105,20.91854769210167
2026-08-24 00:52:29.140800,S005,humidity,39.317153312969424,-29.809143341621628,22.13040770102314
2026-08-11 20:52:29.140800,S005,humidity,52.9935047811286,-24.240983304736194,25.30403802910102
2026-03-04 10:52:29.140800,S001,ec,1.899101740053427,-32.41459136334179,29.456358057773066
2026-08-09 23:52:29.140800,S004,soil_moisture,0.41694394806905616,-26.63381362374025,20.528763737143525
2026-09-26 19:52:29.140800,S001,temperature,39.33935198592191,-27.18163265505297,21.023794425486226
2026-11-19 05:52:29.140800,S003,ph,6.987578365394912,-33.56108453903835,24.755223886884888
2026-03-09 23:52:29.140800,S003,soil_moisture,0.7167092282028449,-29.31254310559204,23.915565060583475
2026-04-16 01:52:29.140800,S005,temperature,12.814427041654735,-32.182689649584304,23.400775615772748
2026-10-20 12:52:29.140800,S004,ec,2.3648811826318803,-31.77088463162338,22.77360675477751
2026-01-23 18:52:29.140800,S004,ph,6.8548592019109655,-32.24406222037619,31.213040966452173
2025-12-11 15:52:29.140800,S003,ph,6.543776612454169,-30.38529814268916,30.430599589539067
2026-09-03 11:52:29.140800,S002,ph,6.0212041653640895,-26.370216500029876,18.92769168187348
2026-05-05 20:52:29.140800,S002,ec,1.6982482063647522,-33.0159003235433,18.918799338543423
2026-04-02 06:52:29.140800,S003,temperature,22.761420246062748,-27.31829144638816,31.921447164321684
2026-11-15 01:52:29.140800,S004,temperature,31.827413809529062,-31.284025252659045,25.24912951467899
2026-07-02 05:52:29.140800,S004,humidity,48.58710026448048,-27.531594643257147,19.220625537957883
2026-09-22 02:52:29.140800,S003,ph,6.565713316182606,-29.8327330840187,19.970852699202208
2025-10-24 03:52:29.140800,S002,temperature,25.264940765508374,-24.98217064487484,20.458841519070837
2026-02-16 13:52:29.140800,S003,soil_moisture,0.6928253977322237,-33.81985092228134,18.53634703253144
2026-03-23 10:52:29.140800,S001,humidity,96.93298245917502,-29.98520816827005,29.177276956622663
2025-10-05 06:52:29.140800,S001,humidity,31.7193837925114,-27.987405341440898,29.889149938617983
2025-12-16 17:52:29.140800,S003,temperature,22.52318460015146,-33.620144644785036,30.836999024835595
2025-12-11 05:52:29.140800,S005,temperature,22.790454258143534,-25.04938527260797,28.715228809458885
2026-10-05 12:52:29.140800,S002,humidity,104.38999867481925,-32.95399139291768,29.635497378092467
2026-07-02 14:52:29.140800,S005,temperature,23.088389696072237,-28.821227201634542,30.166216644396908
2026-07-08 15:52:29.140800,S002,temperature,23.14598041180809,-24.899559038025124,20.71014153510539
2026-04-24 22:52:29.140800,S003,humidity,48.95506863149534,-26.242943979787686,28.42050215794848
2026-07-19 20:52:29.140800,S004,humidity,50.97256860075998,-26.44217594079548,28.729253142551872
2026-09-20 15:52:29.140800,S005,humidity,77.2382366602935,-32.36001432903397,26.88507631572952
2026-05-12 01:52:29.140800,S005,ec,1.1398767125244889,-24.933536528203415,19.628720820064412
2026-03-03 21:52:29.140800,S005,humidity,27.415046064140213,-29.561659051730285,23.883353856534455
2025-11-07 23:52:29.140800,S002,ec,2.1618757926898744,-31.549879523138046,19.313184966638772
2025-10-07 20:52:29.140800,S002,soil_moisture,0.6699443164968837,-28.480671316675764,26.667075638698066
2026-06-17 02:52:29.140800,S004,soil_moisture,0.19895866225835745,-26.5625523675266,29.5942421553423
2026-02-19 01:52:29.140800,S005,temperature,26.264769641245955,-30.536921786867712,26.05542811467651
2026-08-04 22:52:29.140800,S005,ph,6.974204613958943,-32.755047428464174,26.986685633946788
2026-04-28 21:52:29.140800,S001,humidity,35.79408153068265,-31.520834212071932,29.774993506130432
2025-10-07 13:52:29.140800,S002,soil_moisture,0.5596544562023514,-28.788506024865026,29.532612671843836
2026-08-03 02:52:29.140800,S004,ph,5.500647439760048,-33.67480494319405,19.413994290730166
2026-10-08 21:52:29.140800,S003,soil_moisture,0.49817759379678267,-25.906415882458287,24.391277173981557
2025-10-14 04:52:29.140800,S001,soil_moisture,0.854681665903988,-30.69886857070449,26.007086871184953
2025-11-17 05:52:29.140800,S005,ph,5.869156131523356,-27.912998788815152,29.992014758433953
2026-05-03 20:52:29.140800,S001,ph,6.297359133666248,-28.510856263769426,20.480638890504732
2026-04-18 07:52:29.140800,S005,temperature,23.558104852351466,-29.138321798432315,21.694347966133893
2025-10-24 15:52:29.140800,S001,ph,6.724339084406972,-31.68549461868078,20.480226378996214
2026-08-06 06:52:29.140800,S001,soil_moisture,0.5402722226196428,-31.87039298161276,24.861847401886326
2026-06-20 15:52:29.140800,S001,temperature,16.030715379908635,-27.056567947452443,19.87019634546774
2026-05-20 05:52:29.140800,S005,ph,5.913618095002482,-27.124516609759105,23.00910257892536
2026-02-27 13:52:29.140800,S001,ec,2.144739343478008,-32.794737232639136,20.150028194898532
